idna_subject,checker_type,destination,tested_at
miner-deu-1.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:38.740351+00:00
miner-deu-2.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:39.101256+00:00
miner-deu-3.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:39.838010+00:00
miner-deu-4.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:40.201200+00:00
miner-deu-5.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:40.437177+00:00
miner-deu-6.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:40.725950+00:00
miner-deu-7.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:40.971227+00:00
miner-deu-8.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:41.419114+00:00
2giga.download,AVAILABILITY,domains.list,2026-02-11 06:35:41.753632+00:00
adzjzewsma.cf,AVAILABILITY,domains.list,2026-02-11 06:35:42.557169+00:00
flightsy.bid,AVAILABILITY,domains.list,2026-02-11 06:35:42.916886+00:00
flophous.cf,AVAILABILITY,domains.list,2026-02-11 06:35:43.468577+00:00
jurtym.cf,AVAILABILITY,domains.list,2026-02-11 06:35:44.636127+00:00
play.power.tainiesonline.pw,AVAILABILITY,domains.list,2026-02-11 06:35:44.947849+00:00
play.vb.wearesaudis.net,AVAILABILITY,domains.list,2026-02-11 06:35:45.416586+00:00
play.www.intellecthosting.net,AVAILABILITY,domains.list,2026-02-11 06:35:46.310480+00:00
pool.etn.spacepools.org,AVAILABILITY,domains.list,2026-02-11 06:35:48.579651+00:00
proxy-fra-1.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:48.832848+00:00
proxy-gbr-2.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:49.349977+00:00
proxy-fra-2.inf.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:35:49.622692+00:00
s2.flowplayer.space,AVAILABILITY,domains.list,2026-02-11 06:35:50.128253+00:00
s02.hostcontent.live,AVAILABILITY,domains.list,2026-02-11 06:35:51.200308+00:00
s2.appelamule.com,AVAILABILITY,domains.list,2026-02-11 06:35:51.568630+00:00
s2.myregeneaf.com,AVAILABILITY,domains.list,2026-02-11 06:35:51.924449+00:00
s3.flowplayer.space,AVAILABILITY,domains.list,2026-02-11 06:35:52.381443+00:00
s3.malictuiar.com,AVAILABILITY,domains.list,2026-02-11 06:35:52.798153+00:00
